filename,opencv_count,opencv_time_ms,nano_count,nano_time_ms
149.jpg,137,38.4685,120,37.4964
150.jpg,122,51.2344,105,51.1308
151.jpg,169,38.2197,154,38.3238
152.jpg,169,39.1507,158,37.4988
153.jpg,183,34.1986,174,34.788
154.jpg,172,36.8626,158,37.5507
155.jpg,174,44.2842,159,43.5461
156.jpg,154,40.3904,143,42.9256
157.jpg,159,42.4273,147,42.6913
158.jpg,155,41.2352,140,40.9878
159.jpg,155,40.3842,140,40.7598
160.jpg,157,47.41,154,46.3452
161.jpg,149,42.6487,144,43.4912
162.jpg,154,44.6405,150,43.2995
163.jpg,149,48.3443,145,49.0423
164.jpg,138,45.7554,134,48.5601
165.jpg,143,45.6851,138,44.7761
166.jpg,147,52.4235,138,51.3751
167.jpg,151,51.0422,144,51.9166
168.jpg,141,68.6698,133,64.9265
169.jpg,146,48.133,137,47.4079
170.jpg,152,46.7832,147,46.0286
171.jpg,159,48.4765,149,46.1533
172.jpg,152,49.7161,138,50.9918
173.jpg,142,49.132,135,53.3359
174.jpg,107,46.4147,102,45.3321
175.jpg,115,47.8768,104,49.0433
176.jpg,91,49.5403,80,51.5996
177.jpg,106,55.4936,93,53.7698
178.jpg,70,46.531,58,44.702
179.jpg,76,46.9326,66,46.9367
180.jpg,73,43.8818,58,41.9715
181.jpg,70,46.5576,56,47.8566
182.jpg,65,40.3456,51,40.2911
183.jpg,66,41.016,47,40.2518
184.jpg,59,41.7777,37,42.4272
185.jpg,28,34.4352,20,33.5864
186.jpg,19,29.9654,11,36.4915
187.jpg,19,31.8218,11,31.8594
188.jpg,43,34.2816,20,33.7509
189.jpg,29,33.3055,11,33.1542
190.jpg,17,30.0517,11,30.4703
191.jpg,15,29.2833,8,29.333
192.jpg,22,32.2594,14,32.1109
193.jpg,34,31.1834,18,31.981
194.jpg,23,32.9938,14,32.0641
195.jpg,26,34.7679,15,34.1339
196.jpg,42,36.9512,20,36.7608
197.jpg,43,35.3343,22,35.296
198.jpg,49,33.527,29,33.3561
199.jpg,36,33.0625,21,33.023
200.jpg,49,43.4217,26,44.2578
