filename,opencv_count,opencv_time_ms,nano_count,nano_time_ms
135.jpg,204,4417.98,182,4436.33
136.jpg,187,4082.66,158,4036.68
137.jpg,190,3040.43,167,3055.6
138.jpg,217,3300.78,195,3322.36
139.jpg,212,3982.71,193,3962.63
140.jpg,215,5394.36,194,5433.44
141.jpg,214,4312.47,197,4207.49
142.jpg,212,3013.63,191,3020.38
143.jpg,211,1374.82,182,1372.74
144.jpg,215,710.833,196,716.164
145.jpg,217,643.707,198,635.006
146.jpg,208,162.821,191,164.415
147.jpg,212,118.911,192,116.975
148.jpg,212,3277.22,193,3199.68
149.jpg,222,2948.97,202,3011.73
150.jpg,209,3213.21,191,3199.71
151.jpg,217,2739.2,195,2714.77
152.jpg,212,3323.39,189,3318.93
153.jpg,212,1282.18,190,1268.77
154.jpg,209,875.447,189,876.294
155.jpg,195,1266.91,181,1269.3
156.jpg,196,506.23,178,513.661
157.jpg,188,457.495,173,465.529
158.jpg,198,702.163,182,702.773
159.jpg,203,849.238,183,855.188
160.jpg,196,1161.38,176,1138.93
161.jpg,186,1837.65,156,1874.68
162.jpg,172,461.803,153,449.591
163.jpg,183,1552.49,156,1502.22
164.jpg,185,528.473,164,527.291
165.jpg,175,630.502,144,640.885
166.jpg,164,521.435,143,538.45
167.jpg,193,568.793,172,551.729
168.jpg,195,1945.16,180,1948.33
169.jpg,164,342.667,145,345.624
170.jpg,145,315.594,126,312.033
171.jpg,149,758.339,124,763.113
172.jpg,135,3078.45,104,3115.61
173.jpg,185,3192.83,167,3290.61
174.jpg,186,4496.69,170,4502.03
175.jpg,162,4886.36,138,4829.89
176.jpg,168,8568.53,153,8711.26
177.jpg,169,6632.98,144,6581.21
178.jpg,135,2563.98,109,2540.68
179.jpg,170,6395.91,147,6398.21
180.jpg,174,5528.5,156,5506.91
181.jpg,179,6874.91,160,6989.18
182.jpg,179,4843.03,157,4923.57
183.jpg,177,2283.9,154,2257.07
184.jpg,174,2382.73,157,2366.71
185.jpg,175,4740.42,154,4773.96
186.jpg,0,26.6886,0,26.2842
187.jpg,0,27.8463,0,28.4898
188.jpg,0,33.2236,0,34.7583
189.jpg,0,34.42,0,35.9503
190.jpg,0,22.9042,0,28.4713
191.jpg,0,20.3219,0,19.9181
192.jpg,0,23.196,0,22.728
193.jpg,0,29.0145,0,29.7162
194.jpg,165,15437.3,135,15563.7
195.jpg,172,5404.22,148,5406.5
196.jpg,183,9816.6,155,9819.96
197.jpg,166,15473,127,15570.6
198.jpg,163,21590.6,137,21294.4
199.jpg,170,22366.1,148,22634
200.jpg,160,25160.2,134,25601.2
